index,millis,x,y
0,0,891,64
0,964,891,65
0,971,890,67
0,979,889,70
0,987,886,73
0,995,876,93
0,1004,865,114
0,1011,852,141
0,1019,825,186
0,1027,800,225
0,1035,775,264
0,1043,740,323
0,1051,709,368
0,1059,680,413
0,1067,647,466
0,1075,626,503
0,1084,607,534
0,1091,588,564
0,1099,579,582
0,1107,572,593
0,1115,565,604
0,1123,558,609
0,1132,551,611
0,1139,542,613
0,1148,534,613
0,1428,532,613
0,1436,531,613
0,1451,530,613
0,1459,529,613
0,1476,528,613
0,1484,527,614
0,1859,527,613
0,1868,527,612
0,1886,528,611
0,2188,528,610
0,2244,529,609
0,2387,529,610
0,2396,528,612
0,2403,528,613
0,2412,527,616
0,2420,523,620
0,2428,519,624
0,2435,514,628
0,2443,505,632
0,2453,498,636
0,2459,491,638
0,2470,481,638
0,2475,475,638
0,2483,471,638
0,2795,470,638
0,2827,469,638
0,2860,468,638
0,2867,468,637
0,2900,467,636
0,2915,466,636
0,2932,465,636
0,2964,464,635
0,2988,463,635
0,3027,462,635
0,3099,461,635
0,3139,460,635
0,3243,459,635
0,3251,458,635
0,3259,456,635
0,3267,454,635
0,3275,451,635
0,3283,449,635
0,3291,444,635
0,3299,441,635
0,3307,437,635
0,3315,431,635
0,3323,422,635
0,3331,414,635
0,3339,405,633
0,3347,399,635
0,3355,394,635
0,3363,388,635
0,3371,383,635
0,3379,379,635
0,3387,375,633
0,3395,374,633
0,3403,373,633
0,3427,372,633
0,3459,371,633
0,3483,370,632
0,3555,370,631
0,3571,369,631
0,3579,369,630
0,3587,368,629
0,3619,367,628
0,3628,366,627
0,3644,364,627
0,3651,363,625
0,3659,362,625
0,3667,359,625
0,3675,357,625
0,3683,353,624
0,3691,351,624
0,3699,350,624
0,3707,348,624
0,3715,346,624
0,3723,345,624
0,6715,345,623
0,6723,345,621
0,6731,345,618
0,6876,345,619
0,6883,347,622
0,6891,353,628
0,6899,359,638
0,6907,370,657
0,6916,381,676
0,6923,390,697
0,6931,397,716
0,6939,402,735
0,6947,402,756
0,6955,402,777
0,6963,402,796
0,6971,404,823
0,6979,406,842
0,6987,408,861
0,6995,410,880
0,7003,413,893
0,7012,415,904
0,7019,417,913
0,7028,422,922
0,7035,424,931
0,7043,427,940
0,7051,430,949
0,7059,432,956
0,7067,434,962
0,7075,436,969
0,7083,436,973
0,7091,436,977
0,7099,438,980
0,7107,438,984
0,7115,438,985
0,7123,437,988
0,7131,436,989
0,7139,435,990
0,7147,435,991
0,7155,434,992
0,7179,433,993
0,7227,433,994
0,7243,434,995
0,7251,434,996
0,7259,434,997
0,7267,434,999
0,7275,434,1000
0,7283,434,1001
0,7291,434,1002
0,7299,434,1004
0,7307,434,1005
0,7315,434,1007
0,7323,434,1009
0,7331,434,1011
0,7339,434,1014
0,7347,434,1016
0,7355,435,1018
0,7363,435,1020
0,7371,435,1021
0,7379,435,1022
0,7387,435,1024
0,7395,435,1026
0,7403,435,1027
0,7411,435,1028
0,7419,436,1029
0,7435,436,1030
0,7443,436,1031
0,7459,436,1032
0,7475,436,1033
0,7532,436,1032
0,7547,436,1031
0,7563,436,1030
0,7587,437,1029
0,7619,437,1028
0,7683,437,1027
0,7820,437,1027
