index,millis,x,y
0,0,951,70
0,1506,951,66
0,1514,949,54
0,1523,942,27
0,1531,935,4
0,1538,928,0
0,1546,913,0
0,1554,902,0
0,1562,895,0
0,1570,891,2
0,1578,891,10
0,1586,889,29
0,1595,889,62
0,1602,889,95
0,1610,889,128
0,1618,889,181
0,1626,889,208
0,2451,887,210
0,2458,886,211
0,2466,884,213
0,2474,884,214
0,2482,883,216
0,2490,883,218
0,2498,883,219
0,2506,882,220
0,2514,882,222
0,2530,882,223
0,2538,882,223
0,2546,882,225
0,2562,882,226
0,2666,883,226
0,2698,884,226
0,2778,883,226
0,3594,883,227
0,3602,883,228
0,3658,883,229
0,3674,883,230
0,3682,883,231
0,3698,883,232
0,3714,883,233
0,3730,883,234
0,3746,883,235
0,3762,883,236
0,3794,883,237
0,3822,883,238
0,3842,884,239
0,3874,884,240
0,3882,884,241
0,3898,884,242
0,3922,884,243
0,3938,884,244
0,4394,885,243
0,4402,887,237
0,4410,889,229
0,4418,891,223
0,4426,893,217
0,4434,895,211
0,4442,895,205
0,4450,895,196
0,4458,895,186
0,4466,895,176
0,4474,895,165
0,4482,892,157
0,4490,892,149
0,4498,889,141
0,4506,887,135
0,4514,884,131
0,4522,880,126
0,4530,879,125
0,4538,876,122
0,4546,872,119
0,4554,871,117
0,4562,870,116
0,4570,869,114
0,4578,869,113
0,4590,868,111
0,4594,867,110
0,4602,866,109
0,4610,865,108
0,4618,864,106
0,4626,863,105
0,4634,862,105
0,4642,861,104
0,4650,860,103
0,4658,859,102
0,4666,858,101
0,4682,857,100
0,4690,856,99
0,4706,855,98
0,4722,854,97
0,4738,853,96
0,4746,852,95
0,4754,852,94
0,4770,851,93
0,4778,851,92
0,4794,851,91
0,4802,850,90
0,4810,849,89
0,4826,848,88
0,4834,846,87
0,4842,845,86
0,4850,843,85
0,4858,841,84
0,4866,839,83
0,4874,837,82
0,4882,835,80
0,4890,834,80
0,4898,833,79
0,4906,832,78
0,4914,830,77
0,4922,829,76
0,4930,828,75
0,4938,826,74
0,4946,825,73
0,4954,824,73
0,4962,822,71
0,4970,820,70
0,4978,819,70
0,4986,817,69
0,5002,815,68
0,5010,814,68
0,5026,813,67
0,5050,812,67
0,5058,812,66
0,5082,811,65
0,5130,811,64
0,5210,811,64
