index,millis,x,y
0,0,1657,429
0,680,1655,429
0,688,1652,429
0,696,1645,431
0,704,1632,431
0,712,1603,431
0,720,1574,431
0,728,1527,431
0,736,1486,431
0,744,1445,431
0,752,1384,431
0,760,1333,431
0,768,1282,431
0,776,1215,431
0,784,1162,431
0,792,1113,431
0,800,1054,431
0,808,1013,431
0,816,976,431
0,825,933,431
0,832,904,431
0,840,881,431
0,848,858,431
0,856,845,431
0,864,834,429
0,872,823,427
0,880,814,425
0,888,812,425
0,896,811,424
0,1000,810,423
0,1008,810,422
0,1016,810,420
0,1024,812,418
0,1032,813,416
0,1040,815,414
0,1050,819,410
0,1056,824,404
0,1064,830,398
0,1072,842,387
0,1080,855,376
0,1088,868,365
0,1096,885,349
0,1104,898,339
0,1112,911,328
0,1120,924,317
0,1128,933,308
0,1136,940,301
0,1144,945,296
0,1152,949,292
0,1160,950,290
0,1168,950,288
0,1176,950,287
0,1184,951,286
0,1256,950,285
0,1264,946,282
0,1272,942,280
0,1280,936,275
0,1288,929,271
0,1296,923,267
0,1304,917,263
0,1312,911,258
0,1320,905,254
0,1328,899,250
0,1336,895,246
0,1344,893,244
0,1393,893,244
