index,millis,x,y
0,0,999,445
0,118,1000,445
0,126,1002,445
0,134,1003,445
0,143,1005,446
0,150,1006,446
0,158,1007,447
0,262,1011,449
0,269,1020,454
0,277,1040,463
0,285,1065,474
0,293,1106,483
0,301,1139,484
0,309,1176,484
0,317,1225,474
0,325,1264,459
0,333,1303,434
0,341,1356,391
0,349,1395,348
0,358,1434,305
0,365,1481,254
0,373,1520,217
0,381,1557,188
0,390,1598,159
0,397,1625,140
0,406,1646,125
0,413,1667,110
0,421,1678,99
0,429,1687,90
0,437,1696,81
0,445,1701,76
0,453,1702,72
0,461,1703,70
0,469,1704,69
0,477,1705,67
0,485,1706,66
0,493,1707,65
0,501,1709,64
0,509,1712,63
0,517,1716,62
0,525,1720,60
0,534,1722,59
0,541,1723,59
0,549,1724,59
0,557,1726,58
0,565,1727,57
0,573,1729,55
0,581,1733,55
0,589,1736,53
0,597,1739,52
0,605,1741,50
0,613,1745,48
0,621,1747,48
0,629,1749,47
0,637,1750,47
0,645,1751,46
0,805,1752,46
0,813,1753,46
0,821,1755,45
0,829,1757,45
0,837,1758,45
0,845,1759,45
0,861,1760,45
0,871,1760,45
