index,millis,x,y
0,0,619,67
0,1088,618,68
0,1096,617,69
0,1104,614,72
0,1112,612,78
0,1120,611,85
0,1128,608,96
0,1136,607,107
0,1144,605,119
0,1152,600,133
0,1160,598,143
0,1168,596,154
0,1176,593,164
0,1184,591,174
0,1192,590,185
0,1200,587,196
0,1208,587,204
0,1216,587,211
0,1224,587,219
0,1232,587,228
0,1240,585,235
0,1248,583,241
0,1256,583,245
0,1264,582,249
0,1272,582,251
0,1288,582,252
0,1296,582,253
0,1304,582,254
0,1312,582,255
0,1320,582,256
0,1328,582,257
0,1336,582,258
0,1344,582,259
0,1352,583,261
0,1360,583,262
0,1368,584,263
0,1376,585,264
0,1408,586,265
0,1416,587,265
0,1424,589,265
0,1432,591,265
0,1440,594,264
0,1448,598,263
0,1456,602,261
0,1464,610,260
0,1472,617,257
0,1480,624,257
0,1488,634,255
0,1496,640,253
0,1504,646,253
0,1512,653,252
0,1520,656,252
0,1528,657,252
0,1536,659,252
0,1537,659,252
