index,millis,x,y
0,0,639,654
0,155,640,653
0,180,641,653
0,1107,642,652
0,1122,644,650
0,1130,649,648
0,1138,656,644
0,1146,663,638
0,1154,681,625
0,1162,700,611
0,1170,723,590
0,1178,758,557
0,1186,793,526
0,1194,828,493
0,1202,877,442
0,1211,916,405
0,1218,955,370
0,1226,1002,327
0,1234,1035,300
0,1242,1068,273
0,1250,1105,244
0,1258,1130,223
0,1266,1153,204
0,1274,1180,183
0,1282,1195,168
0,1290,1208,155
0,1298,1221,142
0,1306,1228,133
0,1314,1233,124
0,1322,1238,117
0,1330,1240,115
0,1474,1241,116
0,1482,1244,119
0,1490,1256,126
0,1498,1273,131
0,1506,1294,133
0,1514,1319,133
0,1522,1340,130
0,1530,1361,123
0,1538,1384,108
0,1546,1403,97
0,1554,1422,86
0,1562,1441,75
0,1570,1456,70
0,1578,1469,65
0,1586,1484,60
0,1594,1495,55
0,1602,1506,55
0,1610,1517,52
0,1618,1524,50
0,1626,1529,48
0,1634,1534,46
0,1642,1541,45
0,1650,1545,43
0,1658,1551,41
0,1666,1556,38
0,1674,1560,37
0,1682,1562,36
0,1690,1563,35
0,1698,1564,35
0,1706,1565,34
0,1892,1565,34
