index,millis,x,y
0,0,1917,144
0,12777,1889,113
0,12786,1887,114
0,12794,1885,115
0,12802,1883,116
0,12810,1880,117
0,12818,1878,119
0,12826,1873,120
0,12834,1864,122
0,12841,1851,124
0,12850,1835,124
0,12857,1812,127
0,12865,1777,136
0,12873,1744,145
0,12881,1695,160
0,12889,1654,174
0,12897,1611,190
0,12906,1550,207
0,12914,1503,218
0,12921,1456,229
0,12935,1393,242
0,12937,1340,251
0,12946,1291,258
0,12954,1230,267
0,12962,1183,272
0,12970,1138,277
0,12978,1091,284
0,12986,1060,291
0,12994,1037,296
0,13002,1020,301
0,13010,1014,301
0,13043,1014,301
