index,millis,x,y
0,0,1114,334
0,112,1115,335
0,120,1118,338
0,128,1126,344
0,137,1138,353
0,144,1149,362
0,152,1162,371
0,163,1177,382
0,168,1192,393
0,177,1207,404
0,185,1226,415
0,211,1243,422
0,211,1260,429
0,211,1279,438
0,216,1292,443
0,224,1305,447
0,232,1318,453
0,240,1327,458
0,248,1336,463
0,258,1343,465
0,264,1345,465
0,272,1345,466
0,880,1342,466
0,888,1337,466
0,896,1324,469
0,904,1295,472
0,912,1268,474
0,920,1239,476
0,928,1206,476
0,936,1155,476
0,944,1110,476
0,952,1065,476
0,960,999,476
0,968,947,476
0,976,896,476
0,984,833,476
0,992,792,476
0,1000,757,474
0,1008,712,465
0,1016,681,456
0,1024,652,447
0,1032,623,432
0,1040,600,419
0,1048,579,404
0,1056,558,381
0,1064,543,360
0,1072,530,339
0,1080,517,310
0,1088,507,287
0,1096,501,264
0,1104,496,237
0,1112,496,214
0,1120,496,193
0,1128,496,172
0,1136,496,155
0,1144,496,142
0,1154,496,129
0,1160,496,120
0,1168,494,115
0,1176,492,111
0,1184,490,107
0,1192,488,103
0,1200,488,101
0,1208,487,99
0,1216,486,98
0,1224,484,96
0,1232,484,95
0,1240,484,94
0,1248,484,92
0,1256,484,91
0,1264,484,90
0,1280,484,89
0,1288,483,88
0,1296,482,87
0,1304,481,85
0,1312,480,82
0,1320,479,79
0,1328,477,75
0,1336,476,72
0,1344,474,68
0,1352,473,65
0,1360,473,63
0,1368,472,61
0,1384,471,60
0,1392,470,59
0,1408,470,58
0,1424,470,57
0,1432,470,55
0,1440,470,55
0,1448,470,54
0,1456,470,53
0,1464,470,52
0,1472,471,51
0,1488,471,50
0,1504,471,49
0,1512,471,48
0,1528,471,47
0,1544,471,46
0,1560,471,45
0,1576,471,44
0,1585,472,44
0,1640,472,43
0,1664,472,42
0,1680,473,41
0,1696,473,40
0,1704,474,40
0,1808,474,39
0,1920,475,39
0,2097,475,39
