index,millis,x,y
0,0,560,289
0,440,561,290
0,456,562,290
0,679,563,290
0,711,564,290
0,751,565,290
0,943,566,290
0,983,567,290
0,1255,568,290
0,1287,567,290
0,1295,564,290
0,1303,559,288
0,1311,547,287
0,1319,530,285
0,1327,509,285
0,1335,476,285
0,1343,445,283
0,1351,422,283
0,1359,377,283
0,1367,342,283
0,1375,307,281
0,1383,264,281
0,1391,233,281
0,1399,206,281
0,1407,177,281
0,1415,156,281
0,1423,139,281
0,1431,122,283
0,1439,113,283
0,1448,106,285
0,1456,105,285
0,1463,104,285
0,1511,104,286
0,1551,104,287
0,1559,105,288
0,1567,105,289
0,1575,106,291
0,1583,106,292
0,1599,106,293
0,1607,107,294
0,1671,106,294
0,1699,105,293
0,1703,104,292
0,1719,104,291
0,1727,103,289
0,1735,103,287
0,1743,103,284
0,1751,103,283
0,1759,103,280
0,1767,102,279
0,1775,102,278
0,1783,102,277
0,1799,102,276
0,1815,102,275
0,2023,103,275
0,3056,103,275
