index,millis,x,y
0,0,750,261
0,56,752,260
0,64,754,259
0,72,760,256
0,80,766,255
0,88,772,253
0,96,777,251
0,105,783,249
0,113,787,247
0,120,791,246
0,128,794,244
0,136,798,243
0,144,804,241
0,152,809,240
0,160,814,238
0,168,820,237
0,176,825,235
0,184,829,235
0,192,834,234
0,200,838,232
0,208,839,232
0,216,841,231
0,224,842,231
0,256,843,230
0,272,844,230
0,304,845,229
0,320,846,229
0,336,847,228
0,344,848,227
0,352,849,227
0,360,850,226
0,368,851,225
0,376,852,223
0,384,853,223
0,392,854,223
0,400,855,222
0,411,857,220
0,416,858,219
0,432,859,218
0,440,860,217
0,480,860,217
