index,millis,x,y
0,0,3,352
0,72,5,352
0,86,7,353
0,86,9,353
0,94,12,353
0,102,15,353
0,111,18,353
0,119,22,353
0,128,25,353
0,135,28,354
0,143,32,355
0,150,35,355
0,160,37,355
0,167,40,355
0,176,42,355
0,183,44,355
0,190,45,355
0,326,45,354
0,334,44,348
0,342,44,347
0,255996,43,342
0,256004,38,329
0,256012,25,300
0,256020,14,273
0,256028,3,252
0,256036,0,231
0,256044,0,210
0,256052,0,197
0,256060,0,190
0,256068,0,184
0,256078,0,184
0,256084,0,182
0,256095,0,176
0,256100,0,166
0,256108,0,153
0,256116,0,134
0,256124,0,119
0,256132,0,106
0,256140,0,93
0,256148,0,82
0,256156,0,73
0,256164,0,64
0,256172,0,57
0,256180,0,50
0,256188,0,44
0,256196,0,37
0,256204,0,31
0,256212,0,25
0,256220,0,20
0,256228,0,19
0,256236,0,18
0,256244,0,17
0,256252,0,16
0,256260,0,13
0,256268,0,11
0,256276,0,8
0,256284,0,5
0,256292,0,2
0,256300,0,1
0,256308,0,0
0,256316,0,0
0,256332,1,0
0,256340,4,0
0,256348,14,2
0,256356,31,4
0,256364,46,4
0,256372,61,4
0,256380,82,4
0,256388,103,4
0,256396,124,4
0,256404,153,4
0,256412,180,6
0,256420,207,9
0,256428,246,13
0,256436,277,19
0,256445,308,24
0,256452,349,29
0,256460,382,34
0,256468,413,36
0,256476,442,38
0,256484,473,38
0,256492,492,38
0,256500,511,36
0,256820,512,37
0,256828,516,38
0,256836,522,41
0,256844,527,46
0,256852,532,52
0,256860,536,58
0,256868,540,64
0,256876,545,69
0,256884,551,75
0,256892,557,83
0,256900,563,89
0,256907,565,93
0,256916,567,97
0,256924,567,101
0,256932,569,103
0,256940,569,104
0,257036,569,103
0,257060,568,103
0,257068,565,103
0,257075,561,103
0,257084,542,101
0,257092,523,101
0,257100,502,101
0,257108,471,101
0,257116,444,103
0,257124,419,106
0,257132,376,111
0,257140,341,116
0,257148,306,121
0,257156,257,123
0,257164,220,123
0,257172,187,125
0,257180,150,130
0,257188,129,135
0,257196,110,140
0,257204,93,145
0,257212,84,147
0,257220,75,149
0,257228,66,149
0,257236,62,151
0,257244,60,151
0,257252,59,151
0,257300,59,152
0,257308,59,153
0,257316,59,154
0,257332,58,155
0,257340,58,156
0,257348,57,157
0,257356,56,158
0,257364,55,159
0,257372,52,162
0,257380,51,163
0,257388,49,165
0,257396,47,167
0,257404,46,168
0,257412,45,169
0,257420,44,170
0,257428,43,171
0,257436,42,173
0,257452,41,174
0,257460,40,174
0,257468,40,176
0,257476,39,178
0,257484,38,179
0,257500,37,180
0,257508,37,181
0,257524,35,183
0,257532,35,184
0,257548,34,186
0,257556,33,187
0,257564,32,188
0,257572,30,189
0,257580,29,189
0,257588,28,190
0,257596,27,191
0,257604,25,191
0,257612,24,192
0,257620,23,192
0,257628,22,193
0,257636,21,194
0,257684,20,195
0,257696,20,195
