index,millis,x,y
0,0,1582,37
0,163,1581,41
0,171,1580,45
0,179,1574,57
0,187,1567,72
0,194,1558,87
0,202,1537,114
0,210,1518,137
0,218,1497,160
0,226,1466,193
0,234,1439,220
0,242,1412,247
0,250,1377,280
0,258,1348,305
0,266,1319,330
0,274,1282,359
0,282,1257,380
0,290,1232,401
0,298,1203,422
0,306,1186,437
0,314,1169,446
0,322,1156,455
0,330,1151,460
0,338,1149,460
0,538,1148,461
0,546,1146,466
0,554,1142,474
0,562,1131,484
0,570,1114,501
0,578,1097,516
0,586,1078,531
0,594,1051,550
0,602,1028,567
0,610,1005,582
0,618,980,597
0,626,961,608
0,634,944,619
0,642,927,628
0,650,916,633
0,658,909,635
0,906,911,635
0,914,912,635
0,922,913,634
0,930,914,634
0,938,915,634
0,946,916,633
0,962,917,633
0,1002,918,634
0,1042,918,633
0,1066,919,632
0,1554,919,631
0,1906,918,631
0,1922,917,631
0,1930,916,633
0,1938,914,634
0,1946,911,636
0,1954,908,640
0,1962,901,646
0,1970,888,656
0,1978,875,667
0,1986,860,678
0,1994,839,693
0,2002,820,708
0,2010,801,723
0,2018,780,740
0,2026,763,755
0,2034,746,768
0,2042,731,783
0,2050,718,794
0,2058,705,803
0,2066,696,810
0,2074,687,819
0,2082,678,826
0,2090,673,831
0,2098,668,836
0,2106,667,837
0,2210,666,838
0,2218,666,839
0,2226,665,840
0,2234,665,841
0,2242,664,843
0,2250,664,844
0,2258,664,845
0,2266,664,848
0,2274,664,850
0,2282,664,852
0,2290,664,855
0,2298,665,857
0,2306,665,859
0,2314,666,862
0,2322,666,864
0,2330,667,866
0,2338,668,868
0,2346,669,869
0,2354,669,870
0,2362,670,872
0,2370,670,873
0,2378,671,874
0,3307,671,872
0,3314,670,869
0,3322,670,866
0,3331,668,860
0,3338,668,852
0,3346,667,845
0,3355,667,830
0,3362,665,814
0,3370,662,799
0,3378,659,780
0,3386,656,765
0,3394,653,752
0,3402,648,735
0,3410,643,722
0,3419,638,711
0,3426,633,696
0,3434,628,683
0,3442,623,672
0,3450,616,661
0,3458,614,650
0,3466,609,641
0,3474,604,632
0,3482,599,623
0,3490,594,616
0,3498,589,609
0,3506,584,603
0,3514,582,596
0,3522,579,590
0,3530,578,583
0,3538,576,579
0,3546,574,575
0,3554,574,572
0,3562,574,571
0,3570,575,569
0,3578,575,568
0,3586,575,567
0,3594,575,564
0,3602,575,563
0,3610,575,562
0,3618,576,561
0,3626,576,559
0,3634,576,558
0,3642,577,556
0,3650,577,555
0,3666,578,554
0,3674,579,552
0,3682,579,551
0,3690,580,550
0,3698,581,549
0,3706,582,547
0,3714,583,545
0,3722,583,544
0,3730,584,543
0,3738,584,542
0,3754,584,541
0,4058,584,542
0,4066,584,543
0,4074,584,544
0,4082,584,545
0,4090,584,546
0,4098,584,547
0,4106,584,548
0,4122,584,549
0,4130,584,550
0,4138,584,551
0,4146,585,551
0,4290,585,550
0,4298,586,549
0,4306,586,548
0,4314,588,546
0,4322,591,543
0,4330,594,540
0,4338,597,537
0,4346,601,534
0,4354,608,529
0,4362,615,525
0,4370,626,521
0,4378,635,517
0,4386,644,513
0,4394,654,508
0,4402,662,504
0,4410,669,500
0,4418,677,495
0,4426,683,494
0,4434,688,491
0,4442,692,489
0,4450,696,488
0,4458,700,484
0,4466,704,484
0,4474,705,483
0,4482,707,483
0,4490,709,481
0,4498,710,481
0,4506,711,480
0,4514,712,480
0,4522,713,479
0,4538,714,479
0,4554,715,478
0,4578,716,477
0,4610,717,477
0,4690,718,476
0,4882,720,475
0,4890,722,475
0,4898,725,474
0,4906,731,474
0,4914,740,474
0,4922,750,474
0,4930,770,474
0,4938,786,474
0,4946,803,474
0,4954,826,476
0,4962,845,478
0,4970,864,480
0,4978,885,482
0,4986,902,484
0,4994,915,486
0,5002,928,488
0,5010,937,490
0,5018,942,492
0,5026,943,492
0,5042,944,492
0,5162,943,492
0,5170,939,492
0,5178,934,492
0,5186,926,492
0,5194,909,492
0,5202,892,492
0,5210,873,492
0,5218,850,492
0,5226,829,490
0,5234,810,490
0,5242,789,488
0,5250,774,488
0,5258,763,488
0,5266,752,488
0,5274,745,488
0,5282,743,488
0,5290,742,488
0,5434,740,487
0,5442,738,486
0,5451,737,486
0,5458,736,486
0,5466,735,486
0,5474,734,486
0,5490,733,484
0,5570,732,484
0,5610,731,483
0,5675,731,483
