index,millis,x,y
0,0,315,661
0,542,315,662
0,549,316,662
0,558,317,664
0,566,318,666
0,574,319,667
0,582,320,668
0,590,321,669
0,598,323,671
0,614,324,673
0,622,325,674
0,630,326,676
0,646,327,677
0,654,327,678
0,1710,328,678
0,1734,328,679
0,1741,329,681
0,1749,331,686
0,1757,333,694
0,1765,336,702
0,1773,341,713
0,1781,347,730
0,1790,354,747
0,1797,361,762
0,1806,370,785
0,1814,377,802
0,1822,384,819
0,1830,393,838
0,1838,402,853
0,1846,409,866
0,1854,416,881
0,1862,421,892
0,1870,426,903
0,1878,431,914
0,1886,436,923
0,1894,438,930
0,1902,441,936
0,1910,443,943
0,1918,443,950
0,1926,445,954
0,1934,445,955
0,1942,446,956
0,1950,446,957
0,1966,446,958
0,1974,446,959
0,1982,446,960
0,1990,447,961
0,1998,447,962
0,2006,447,963
0,2014,447,964
0,2022,448,965
0,2030,448,967
0,2038,448,969
0,2046,449,972
0,2054,449,973
0,2062,449,975
0,2070,449,976
0,2078,450,978
0,2086,450,979
0,2094,451,981
0,2102,452,982
0,2110,452,983
0,2126,453,984
0,2150,453,985
0,2157,454,986
0,2173,454,987
0,2181,455,989
0,2198,455,990
0,2238,455,991
0,2334,455,991
