index,millis,x,y
0,0,71,38
0,127,72,39
0,135,75,41
0,144,83,50
0,153,96,59
0,160,117,68
0,167,150,83
0,175,181,96
0,183,214,109
0,191,265,126
0,199,310,139
0,207,355,152
0,215,414,171
0,223,461,184
0,231,507,197
0,239,553,210
0,247,604,223
0,255,637,232
0,263,670,234
0,271,689,234
0,280,704,234
0,287,709,232
0,295,714,230
0,303,714,229
0,311,714,226
0,319,714,223
0,327,715,221
0,335,716,219
0,367,716,218
0,431,718,218
0,439,730,218
0,447,753,218
0,455,778,218
0,463,805,218
0,471,812,220
0,479,819,222
0,487,827,220
0,495,836,217
0,503,849,214
0,511,868,211
0,519,885,208
0,527,904,205
0,535,923,200
0,815,927,196
0,823,930,191
0,831,935,187
0,839,946,180
0,847,967,167
0,855,990,156
0,864,1014,145
0,871,1050,132
0,879,1081,123
0,887,1110,114
0,895,1149,105
0,903,1180,96
0,911,1207,89
0,919,1232,82
0,927,1261,77
0,935,1280,75
0,943,1301,75
0,951,1314,75
0,959,1327,77
0,967,1338,80
0,975,1345,82
0,983,1347,82
0,1007,1348,82
0,1031,1349,81
0,1047,1351,81
0,1055,1353,80
0,1063,1356,79
0,1071,1359,79
0,1079,1363,78
0,1087,1366,77
0,1095,1370,75
0,1103,1372,74
0,1111,1374,73
0,1119,1375,73
0,1127,1376,72
0,1135,1378,72
0,1143,1381,71
0,1151,1384,71
0,1159,1386,71
0,1167,1390,71
0,1175,1393,71
0,1183,1397,70
0,1191,1406,69
0,1199,1415,67
0,1207,1422,63
0,1215,1431,59
0,1223,1438,55
0,1231,1444,53
0,1239,1449,52
0,1248,1453,50
0,1255,1457,50
0,1263,1461,50
0,1271,1462,50
0,1279,1463,49
0,1287,1465,49
0,1303,1467,49
0,1311,1469,48
0,1319,1471,48
0,1327,1472,48
0,1335,1473,48
0,1415,1474,47
0,1431,1475,47
0,1455,1476,47
0,1487,1477,48
0,1503,1478,50
0,1511,1479,51
0,1519,1479,52
0,1527,1480,53
0,1543,1480,54
0,1584,1480,54
