index,millis,x,y
0,0,708,64
0,1239,706,64
0,1246,704,62
0,1254,703,61
0,1270,702,59
0,1278,701,55
0,1286,701,55
0,1326,701,55
0,1334,700,59
0,1342,693,72
0,1350,670,103
0,1358,645,132
0,1367,618,161
0,1375,575,192
0,1382,544,213
0,1390,515,230
0,1398,486,249
0,1406,471,264
0,1414,462,277
0,1422,455,290
0,1430,457,297
0,1438,459,304
0,1774,460,305
0,1790,461,306
0,2006,460,306
0,2158,460,305
0,2174,460,304
0,2190,460,303
0,2198,461,302
0,2646,460,301
0,2670,459,300
0,2686,459,299
0,2694,460,298
0,2702,460,297
0,2726,461,296
0,2742,461,295
0,2750,462,294
0,2774,463,293
0,3758,462,294
0,3766,462,298
0,3774,462,303
0,3782,462,311
0,3790,462,324
0,3798,462,337
0,3806,462,349
0,3814,462,362
0,3822,462,372
0,3830,462,383
0,3838,462,391
0,3846,464,396
0,3854,464,397
0,3862,465,398
0,3878,465,400
0,3902,465,401
0,3924,466,402
0,3926,466,403
0,3942,466,404
0,3950,466,405
0,3958,466,406
0,3966,466,407
0,3982,466,408
0,3990,466,409
0,3998,467,410
0,4006,467,412
0,4014,467,414
0,4022,468,415
0,4030,468,417
0,4038,468,418
0,4054,469,419
0,4135,469,419
