index,millis,x,y
0,0,635,598
0,68,634,599
0,92,635,600
0,100,635,601
0,130,636,602
0,131,637,604
0,131,639,606
0,132,641,608
0,140,643,610
0,148,644,611
0,166,646,612
0,166,648,614
0,172,650,616
0,180,652,617
0,188,653,618
0,195,656,621
0,203,657,622
0,211,659,623
0,219,660,624
0,229,661,625
0,235,662,628
0,243,663,629
0,252,663,630
0,259,664,631
0,267,664,632
0,276,665,633
0,283,665,634
0,291,665,635
0,307,666,636
0,339,666,637
0,371,665,638
0,388,664,639
0,396,663,639
0,403,661,640
0,411,656,641
0,420,648,641
0,428,639,643
0,436,624,643
0,444,610,643
0,452,593,643
0,460,569,643
0,468,550,643
0,476,531,643
0,484,510,643
0,492,497,643
0,499,486,641
0,508,477,641
0,516,472,639
0,524,471,639
0,532,470,638
0,588,471,637
0,604,471,636
0,614,471,635
0,620,471,634
0,646,470,634
0,676,469,634
0,821,470,634
0,988,470,636
0,996,471,639
0,1004,472,645
0,1012,474,653
0,1020,476,665
0,1028,478,673
0,1036,480,685
0,1044,483,696
0,1052,484,706
0,1060,488,716
0,1068,490,725
0,1076,492,731
0,1084,494,738
0,1092,496,740
0,1100,496,741
0,1108,496,742
0,1132,496,743
0,1140,496,744
0,1148,496,745
0,1156,496,746
0,1163,495,747
0,1171,495,748
0,1179,494,749
0,1196,492,750
0,1203,492,751
0,1212,492,752
0,1220,492,753
0,1227,491,754
0,1235,490,756
0,1244,488,757
0,1252,488,758
0,1260,487,759
0,1580,487,760
0,1644,487,760
0,1899,487,762
0,1947,487,763
0,2052,488,764
0,2700,488,764
