index,millis,x,y
0,0,1598,29
0,172,1597,30
0,189,1595,32
0,196,1593,34
0,204,1591,37
0,212,1585,46
0,220,1577,61
0,228,1564,78
0,236,1541,109
0,244,1520,138
0,252,1495,171
0,260,1470,204
0,268,1433,251
0,277,1406,288
0,284,1379,321
0,294,1348,358
0,300,1327,381
0,308,1308,402
0,316,1291,423
0,324,1280,434
0,332,1275,441
0,388,1273,439
0,556,1273,442
0,564,1272,446
0,572,1268,456
0,580,1261,472
0,589,1254,489
0,596,1247,506
0,604,1238,531
0,612,1229,550
0,620,1220,569
0,628,1209,594
0,636,1198,611
0,644,1189,628
0,652,1178,645
0,660,1167,656
0,668,1158,667
0,676,1145,678
0,684,1134,683
0,692,1132,688
0,956,1133,688
0,972,1134,688
0,980,1135,689
0,988,1136,689
0,1036,1137,689
0,1060,1138,688
0,1068,1139,687
0,1084,1140,686
0,1092,1141,686
0,1108,1142,685
0,3444,1143,684
0,3452,1145,683
0,3460,1147,681
0,3468,1148,680
0,3476,1149,680
0,3484,1152,678
0,3492,1153,676
0,3500,1154,676
0,3508,1156,674
0,3516,1156,673
0,3524,1157,671
0,3532,1158,669
0,3540,1159,668
0,3548,1160,667
0,3556,1160,665
0,3564,1161,664
0,3572,1162,661
0,3580,1164,658
0,3588,1166,655
0,3596,1168,650
0,3604,1175,640
0,3612,1183,625
0,3620,1194,607
0,3628,1211,576
0,3636,1228,547
0,3644,1245,518
0,3652,1268,479
0,3660,1287,447
0,3668,1306,417
0,3676,1329,380
0,3684,1348,355
0,3692,1367,332
0,3700,1386,309
0,3708,1399,296
0,3716,1410,285
0,3724,1421,274
0,3732,1430,265
0,3740,1439,258
0,3748,1448,251
0,3756,1453,246
0,3764,1458,241
0,3772,1462,237
0,3780,1467,235
0,3788,1468,234
0,3796,1470,233
0,3804,1471,233
0,3812,1472,232
0,3820,1474,231
0,3828,1477,228
0,3836,1479,227
0,3844,1482,225
0,3852,1485,222
0,3860,1489,219
0,3873,1496,214
0,3876,1503,208
0,3884,1508,205
0,3892,1512,202
0,3900,1517,198
0,3908,1523,194
0,3916,1528,189
0,3924,1532,183
0,3932,1536,177
0,3940,1538,168
0,3948,1538,158
0,3956,1538,149
0,3964,1535,138
0,3972,1533,128
0,3980,1531,118
0,3988,1526,107
0,3996,1524,99
0,4004,1524,91
0,4012,1522,84
0,4020,1520,78
0,4028,1520,74
0,4036,1520,70
0,4044,1520,68
0,4052,1521,66
0,4060,1521,65
0,4068,1522,64
0,4076,1523,63
0,4084,1525,62
0,4092,1527,61
0,4100,1528,60
0,4108,1529,59
0,4116,1530,59
0,4124,1531,58
0,4132,1532,57
0,4140,1534,55
0,4148,1536,55
0,4156,1537,54
0,4164,1538,53
0,4172,1540,52
0,4188,1541,51
0,4196,1542,50
0,4244,1543,50
0,4260,1544,50
0,4268,1545,49
0,4276,1546,49
0,4284,1547,48
0,4292,1548,48
0,4300,1549,47
0,4308,1550,46
0,4324,1551,46
0,4332,1552,45
0,4348,1553,45
0,4364,1554,44
0,4372,1555,44
0,4380,1556,43
0,4396,1557,42
0,4404,1558,42
0,4412,1559,41
0,4428,1559,40
0,4444,1560,39
0,4484,1561,38
0,4508,1561,37
0,4684,1562,36
0,4852,1562,35
0,5228,1563,35
0,5268,1564,34
0,5332,1565,34
0,5396,1566,33
0,5436,1567,33
0,8013,1567,33
