index,millis,x,y
0,0,810,62
0,215,810,63
0,222,807,66
0,230,799,73
0,238,784,83
0,246,755,104
0,254,726,123
0,262,693,144
0,270,642,171
0,279,599,194
0,286,556,217
0,294,499,242
0,302,456,259
0,310,413,272
0,318,362,285
0,326,325,294
0,334,294,299
0,342,259,301
0,350,232,301
0,358,209,301
0,366,184,299
0,374,161,296
0,382,144,291
0,390,126,286
0,398,114,281
0,406,103,276
0,414,92,271
0,422,85,269
0,430,79,267
0,438,72,264
0,446,66,261
0,454,61,258
0,462,57,256
0,470,52,251
0,478,48,247
0,486,43,242
0,494,39,238
0,502,34,233
0,510,30,229
0,518,26,225
0,526,22,221
0,534,18,217
0,542,14,212
0,550,10,206
0,558,7,201
0,566,3,194
0,574,1,186
0,582,0,182
0,590,0,177
0,598,0,173
0,606,0,169
0,614,0,167
0,622,0,166
0,630,0,164
0,638,1,162
0,646,2,159
0,654,3,156
0,662,4,153
0,670,5,151
0,678,6,149
0,686,7,147
0,694,8,146
0,710,8,145
0,726,9,145
0,742,10,144
0,758,11,143
0,766,13,143
0,774,14,143
0,782,16,143
0,791,19,143
0,798,20,143
0,806,22,144
0,814,23,144
0,822,24,145
0,830,25,146
0,846,26,146
0,854,27,147
0,878,28,148
0,894,29,149
0,902,30,149
0,918,31,150
0,926,32,150
0,934,33,150
0,950,34,150
0,958,35,150
0,966,36,149
0,975,37,149
0,982,38,149
0,990,39,148
0,998,41,148
0,1006,42,148
0,1014,43,149
0,1022,44,149
0,1030,45,149
0,1038,46,149
0,1046,47,149
0,1062,48,149
0,1070,49,149
0,1086,50,149
0,1094,51,149
0,1118,52,149
0,1304,52,149
