index,millis,x,y
0,0,767,987
0,257,767,986
0,265,767,984
0,273,767,981
0,281,767,978
0,289,767,973
0,297,767,959
0,305,767,942
0,313,767,921
0,322,767,892
0,329,764,865
0,337,761,840
0,345,754,807
0,353,749,782
0,361,744,759
0,369,737,732
0,377,730,709
0,385,725,686
0,393,718,657
0,401,713,634
0,409,708,613
0,417,708,592
0,425,705,579
0,436,703,570
0,441,703,566
0,625,701,566
0,633,699,567
0,641,693,569
0,649,687,571
0,657,680,577
0,665,672,583
0,673,664,592
0,681,649,606
0,689,634,619
0,697,617,632
0,705,596,647
0,713,579,658
0,721,564,667
0,729,547,676
0,737,534,681
0,745,523,686
0,753,512,691
0,1001,514,691
0,1049,513,691
0,1065,512,691
0,1073,511,692
0,1097,510,692
0,2609,511,692
0,4209,512,692
0,4225,513,692
0,4265,514,692
0,4281,515,692
0,4289,516,692
0,4305,517,692
0,4313,518,692
0,4329,519,692
0,4337,520,692
0,4345,521,692
0,4361,522,691
0,4377,523,691
0,4401,524,690
0,4473,525,690
0,4505,526,689
0,5195,526,689
