index,millis,x,y
0,0,1215,65
0,409,1215,66
0,417,1215,68
0,425,1216,72
0,433,1218,78
0,441,1218,85
0,449,1220,94
0,457,1222,103
0,465,1224,113
0,473,1227,123
0,481,1228,133
0,489,1231,141
0,497,1234,151
0,505,1237,161
0,513,1239,171
0,521,1244,182
0,529,1246,192
0,537,1249,202
0,545,1252,211
0,553,1252,220
0,561,1254,226
0,569,1255,228
0,577,1255,230
0,585,1255,232
0,984,1254,233
0,985,1253,234
0,993,1251,236
0,1001,1249,238
0,1009,1245,241
0,1017,1239,245
0,1025,1233,250
0,1033,1224,255
0,1041,1217,260
0,1049,1209,264
0,1057,1201,268
0,1065,1200,270
0,1073,1198,271
0,1081,1196,273
0,1089,1195,274
0,1097,1194,274
0,2122,1197,276
0,2129,1201,278
0,2137,1214,282
0,2145,1240,293
0,2153,1269,306
0,2161,1300,321
0,2169,1349,340
0,2177,1384,357
0,2186,1417,372
0,2193,1460,387
0,2201,1493,398
0,2209,1526,407
0,2217,1563,418
0,2225,1590,427
0,2233,1613,436
0,2241,1630,443
0,2249,1647,447
0,2257,1654,450
0,2265,1659,450
0,2273,1660,450
0,2289,1661,450
0,2434,1661,450
