index,millis,x,y
0,0,1311,381
0,323,1310,381
0,330,1305,383
0,338,1292,385
0,346,1269,385
0,354,1250,382
0,362,1231,373
0,370,1208,354
0,378,1189,335
0,386,1172,316
0,394,1153,287
0,402,1136,266
0,410,1121,245
0,418,1102,223
0,426,1089,209
0,434,1080,198
0,442,1071,187
0,450,1064,178
0,458,1057,169
0,466,1050,160
0,474,1043,153
0,482,1038,146
0,490,1033,139
0,498,1033,138
0,506,1032,136
0,514,1032,134
0,522,1032,133
0,530,1032,132
0,538,1032,129
0,546,1032,127
0,554,1032,124
0,562,1031,121
0,570,1031,119
0,578,1030,117
0,586,1028,114
0,594,1027,111
0,602,1027,111
0,610,1026,109
0,618,1025,106
0,626,1024,104
0,634,1021,101
0,642,1018,97
0,650,1015,93
0,658,1013,89
0,666,1012,87
0,674,1010,84
0,682,1010,82
0,690,1010,81
0,698,1009,79
0,706,1009,77
0,714,1007,76
0,722,1007,74
0,730,1007,73
0,738,1006,71
0,746,1005,70
0,754,1004,69
0,762,1004,68
0,770,1003,67
0,778,1003,65
0,786,1003,64
0,794,1002,63
0,802,1002,62
0,818,1002,61
0,826,1002,59
0,842,1000,58
0,850,1000,55
0,858,999,54
0,866,999,52
0,874,999,50
0,882,999,49
0,890,999,48
0,898,998,46
0,906,998,45
0,914,998,44
0,922,997,42
0,930,996,41
0,938,996,40
0,946,995,39
0,954,994,38
0,962,994,37
0,970,992,36
0,1003,992,36
