index,millis,x,y
0,0,957,276
0,313,957,277
0,320,955,280
0,328,953,284
0,336,951,287
0,344,947,298
0,352,943,310
0,360,934,322
0,368,923,343
0,376,912,362
0,384,901,383
0,394,888,404
0,400,871,433
0,408,856,458
0,416,839,487
0,424,824,508
0,432,809,529
0,440,794,552
0,448,781,569
0,456,768,584
0,464,755,599
0,472,746,606
0,480,737,613
0,488,728,620
0,496,721,622
0,504,715,624
0,512,711,625
0,520,707,628
0,544,706,628
0,608,705,627
0,616,704,625
0,624,703,625
0,640,702,625
0,648,701,625
0,656,699,625
0,664,697,625
0,672,695,625
0,680,694,625
0,688,692,625
0,696,691,624
0,704,690,623
0,712,689,623
0,720,688,622
0,728,687,621
0,736,687,620
0,744,686,619
0,760,686,618
0,793,686,618
