index,millis,x,y
0,0,1151,136
0,1064,1150,137
0,1088,1149,137
0,1344,1148,138
0,1360,1147,138
0,1384,1146,139
0,1408,1145,139
0,1632,1144,140
0,2056,1143,140
0,3432,1143,139
0,3488,1143,138
0,4216,1142,138
0,4888,1141,138
0,4984,1140,139
0,5008,1139,139
0,5024,1138,139
0,5368,1137,140
0,11824,1138,140
0,11832,1139,140
0,11840,1142,139
0,11848,1148,138
0,11856,1156,136
0,11864,1168,134
0,11872,1188,131
0,11880,1205,129
0,11888,1222,127
0,11896,1245,127
0,11904,1268,127
0,11912,1291,127
0,11920,1320,127
0,11928,1343,127
0,11936,1364,127
0,11944,1383,127
0,11952,1408,127
0,11960,1425,127
0,11968,1440,127
0,11976,1453,130
0,11984,1464,130
0,11992,1469,132
0,12000,1473,134
0,12008,1474,134
0,12032,1474,135
0,12040,1473,135
0,12048,1472,136
0,12056,1471,136
0,12064,1470,137
0,12072,1468,137
0,12080,1465,138
0,12089,1461,139
0,12096,1455,140
0,12104,1446,142
0,12112,1438,142
0,12120,1427,142
0,12128,1418,144
0,12136,1409,144
0,12144,1398,142
0,12152,1387,142
0,12160,1376,142
0,12168,1362,142
0,12176,1352,142
0,12184,1344,144
0,12192,1335,142
0,12200,1331,142
0,12208,1327,142
0,12216,1322,142
0,12224,1321,142
0,12232,1320,142
0,12240,1319,142
0,12248,1318,142
0,12256,1317,142
0,12264,1315,142
0,12272,1313,141
0,12280,1311,141
0,12288,1308,141
0,12296,1304,141
0,12304,1301,140
0,12312,1297,139
0,12320,1294,139
0,12328,1291,139
0,12336,1288,139
0,12344,1286,139
0,12352,1284,138
0,12360,1281,137
0,12368,1279,137
0,12376,1277,136
0,12384,1276,136
0,12392,1274,136
0,12400,1273,136
0,12408,1269,135
0,12416,1267,135
0,12424,1264,135
0,12432,1261,135
0,12440,1259,135
0,12448,1256,135
0,12456,1253,136
0,12464,1251,135
0,12472,1250,135
0,12480,1247,135
0,12488,1246,135
0,12496,1244,135
0,12504,1242,135
0,12512,1241,135
0,12520,1240,135
0,12528,1239,135
0,12536,1238,135
0,12552,1237,135
0,12560,1236,135
0,12568,1235,135
0,12576,1234,135
0,12584,1233,135
0,12617,1233,135
