index,millis,x,y
0,0,99,238
0,1378,100,239
0,1385,104,242
0,1393,110,246
0,1401,116,250
0,1409,130,257
0,1417,144,268
0,1425,159,279
0,1433,178,298
0,1441,193,317
0,1449,206,336
0,1457,221,363
0,1465,236,386
0,1473,249,405
0,1481,266,430
0,1489,281,449
0,1497,296,466
0,1505,311,483
0,1513,322,496
0,1521,333,507
0,1529,344,518
0,1537,351,527
0,1545,358,534
0,1553,363,539
0,3194,363,540
0,10857,364,540
0,10865,367,538
0,10873,378,535
0,10881,399,526
0,10889,434,505
0,10897,463,484
0,10905,490,457
0,10913,527,412
0,10921,556,371
0,10929,585,330
0,10937,624,277
0,10945,657,240
0,10953,690,207
0,10961,731,172
0,10969,764,149
0,10977,793,128
0,10985,824,105
0,10993,845,90
0,11001,862,77
0,11009,879,66
0,11017,890,59
0,11025,895,54
0,11033,900,53
0,11041,901,52
0,11049,901,51
0,11057,901,50
0,11065,902,49
0,11081,901,48
0,11185,902,47
0,11281,901,48
0,11297,900,49
0,11305,899,49
0,11313,898,50
0,11321,897,50
0,11329,896,51
0,11362,895,52
0,11402,895,52
