index,millis,x,y
0,0,439,901
0,57,439,902
0,65,440,903
0,73,441,904
0,81,446,905
0,89,451,906
0,97,459,908
0,105,472,911
0,113,486,914
0,121,501,916
0,129,522,919
0,137,539,921
0,145,556,923
0,153,575,923
0,161,590,923
0,169,601,925
0,177,614,927
0,185,623,927
0,193,629,927
0,201,636,927
0,209,637,927
0,225,638,927
0,241,638,926
0,289,637,926
0,409,636,926
0,593,635,926
0,617,634,926
0,633,633,926
0,641,632,926
0,649,631,926
0,689,630,926
0,713,628,925
0,721,627,924
0,729,625,922
0,737,622,920
0,745,619,918
0,753,616,916
0,761,610,909
0,769,602,901
0,777,594,893
0,785,582,883
0,793,573,872
0,801,565,864
0,809,557,857
0,817,553,855
0,825,551,853
0,833,548,852
0,841,547,851
0,897,546,851
0,905,546,848
0,913,545,845
0,921,546,840
0,929,546,825
0,937,546,809
0,945,546,796
0,953,548,787
0,5033,550,787
0,5041,562,791
0,5049,581,802
0,5057,602,813
0,5065,633,830
0,5073,656,843
0,5081,679,854
0,5089,700,865
0,5097,713,874
0,5105,722,879
0,5113,724,881
0,5121,725,881
0,5273,723,878
0,5281,719,863
0,5289,704,828
0,5297,691,793
0,5305,678,754
0,5313,663,705
0,5321,654,672
0,5329,645,639
0,5337,636,604
0,5345,629,581
0,5353,622,560
0,5361,615,539
0,5369,610,526
0,5377,605,515
0,5385,600,504
0,5393,595,495
0,5401,590,490
0,5409,589,489
0,5417,589,488
0,5850,588,488
0,5857,586,487
0,5865,577,483
0,5873,565,477
0,5881,549,470
0,5889,522,455
0,5897,497,440
0,5905,472,429
0,5913,447,418
0,5921,418,407
0,5929,397,396
0,5937,374,387
0,5945,359,380
0,5953,346,375
0,5961,333,370
0,5969,324,365
0,5977,319,365
0,5985,318,364
0,6162,319,365
0,6194,320,365
0,6202,320,364
0,6210,321,362
0,6218,323,359
0,6226,325,357
0,6234,327,354
0,6243,328,352
0,6249,330,349
0,6258,330,349
0,6354,330,349
0,6361,330,351
0,6369,330,353
0,6377,331,355
0,6385,332,357
0,6393,332,359
0,6401,333,363
0,6409,333,364
0,6417,334,366
0,6425,334,367
0,6449,334,368
0,6713,333,368
0,6721,331,368
0,6729,329,368
0,6737,327,367
0,6745,326,367
0,6761,327,367
0,6769,335,367
0,6777,346,367
0,6969,345,367
0,6977,344,365
0,6985,344,363
0,6993,343,362
0,7001,343,360
0,7009,342,358
0,7017,341,357
0,7033,341,356
0,7057,340,355
0,7097,340,354
0,7121,340,353
0,7377,339,352
0,7481,338,351
0,10777,337,351
0,10785,336,352
0,10793,335,352
0,10809,334,352
0,10817,333,352
0,10825,332,352
0,10833,331,352
0,10849,330,353
0,10873,329,354
0,10905,329,355
0,10921,328,355
0,10939,328,356
0,10953,327,356
0,11001,327,357
0,11009,326,357
0,11073,325,357
0,11089,325,358
0,12233,324,358
0,12249,323,358
0,12257,322,358
0,12273,321,358
0,12281,320,358
0,12289,319,358
0,12297,317,358
0,12313,316,358
0,12321,315,357
0,12337,314,357
0,12345,314,356
0,12369,313,355
0,12377,312,354
0,12385,311,354
0,12393,310,353
0,12401,308,352
0,12409,307,351
0,12417,306,351
0,12425,304,349
0,12433,303,349
0,12441,302,349
0,12449,301,348
0,12457,300,347
0,12465,299,346
0,12481,298,345
0,12489,297,344
0,12497,296,343
0,12513,295,342
0,12577,294,341
0,12649,294,340
0,12705,294,339
0,12737,294,338
0,12761,294,337
0,12777,294,336
0,12793,294,335
0,12841,294,334
0,12890,294,334
