index,millis,x,y
0,0,1912,869
0,3874,1904,765
0,3882,1902,765
0,3890,1895,765
0,3898,1886,765
0,3906,1874,765
0,3914,1852,765
0,3922,1830,765
0,3930,1808,765
0,3939,1757,765
0,3947,1713,765
0,3955,1664,765
0,3963,1583,765
0,3971,1527,765
0,3979,1502,765
0,4275,1499,765
0,4283,1494,765
0,4291,1487,765
0,4299,1480,764
0,4307,1466,760
0,4315,1456,757
0,4323,1443,753
0,4331,1421,743
0,4339,1404,736
0,4347,1384,728
0,4355,1350,711
0,4363,1324,699
0,4371,1296,689
0,4379,1256,670
0,4387,1231,659
0,4395,1210,650
0,4403,1185,639
0,4411,1175,634
0,4419,1167,631
0,4427,1162,627
0,4434,1160,627
0,4443,1160,625
0,4451,1160,625
0,4459,1160,625
0,4467,1160,624
0,4474,1160,623
0,4482,1159,621
0,4490,1159,619
0,4498,1158,617
0,4506,1158,615
0,4514,1158,613
0,4522,1158,612
0,4530,1158,612
0,4754,1158,612
