index,millis,x,y
0,0,919,269
0,127,919,270
0,135,919,270
0,143,919,271
0,151,920,272
0,159,922,276
0,168,925,278
0,175,928,281
0,183,935,285
0,191,940,287
0,199,946,290
0,207,953,294
0,215,959,294
0,223,962,295
0,231,969,295
0,239,969,295
0,247,970,295
0,255,972,295
0,423,972,295
0,431,972,294
0,455,972,294
0,471,972,294
0,479,970,294
0,487,970,295
0,495,969,295
0,503,969,296
0,511,968,296
0,519,966,297
0,527,964,299
0,535,962,299
0,544,959,301
0,551,955,304
0,559,952,306
0,567,949,308
0,575,946,309
0,583,943,311
0,591,942,311
0,599,941,312
0,608,941,312
0,624,940,312
0,736,940,314
0,744,940,314
0,760,940,315
0,768,939,315
0,783,939,316
0,792,939,317
0,967,939,317
0,1008,939,316
0,1048,939,316
