index,millis,x,y
0,0,1659,936
0,68,1659,937
0,284,1659,937
0,292,1658,935
0,300,1657,934
0,308,1657,932
0,316,1654,929
0,324,1652,927
0,332,1649,923
0,340,1643,919
0,348,1639,917
0,356,1634,914
0,364,1629,911
0,372,1627,910
0,380,1626,910
0,387,1622,908
0,395,1620,906
0,403,1618,906
0,411,1617,905
0,419,1617,905
0,428,1616,905
0,436,1616,904
0,452,1615,903
0,468,1615,903
0,492,1615,902
0,500,1614,902
0,524,1614,901
0,540,1613,901
0,564,1613,900
0,596,1613,900
0,652,1613,899
0,676,1612,899
0,684,1612,898
0,692,1612,898
0,700,1611,895
0,708,1611,895
0,716,1610,893
0,724,1610,892
0,732,1610,891
0,740,1610,889
0,748,1609,888
0,756,1609,887
0,764,1608,886
0,772,1608,885
0,780,1608,884
0,796,1608,884
0,804,1607,883
0,820,1607,883
0,860,1607,882
0,948,1607,882
