index,millis,x,y
0,0,343,388
0,2,347,386
0,2,347,386
0,2,346,386
0,3,345,386
0,11,345,386
0,27,344,386
0,516,344,386
0,524,344,387
0,532,344,388
0,540,345,389
0,548,345,390
0,556,345,390
0,564,346,392
0,572,346,392
0,580,346,393
0,820,346,393
0,828,347,393
0,836,348,391
0,844,350,390
0,851,351,388
0,859,351,387
0,867,351,386
0,875,351,383
0,883,352,382
0,891,352,381
0,899,352,379
0,907,352,377
0,915,352,377
0,923,352,375
0,931,352,374
0,939,352,373
0,948,352,372
0,956,352,371
0,964,352,369
0,972,352,369
0,1139,352,369
0,1148,351,369
0,1164,351,369
0,1444,351,369
0,1452,351,369
0,1460,350,371
0,1468,350,372
0,1476,348,374
0,1484,346,377
0,1492,344,381
0,1500,343,384
0,1508,340,391
0,1516,336,396
0,1524,333,402
0,1532,329,410
0,1540,327,416
0,1548,325,421
0,1556,323,428
0,1564,322,431
0,1572,321,434
0,1580,321,437
0,1588,320,438
0,1596,320,440
0,1604,320,443
0,1612,319,444
0,1620,319,446
0,1628,319,447
0,1636,319,450
0,1643,319,452
0,1652,319,453
0,1659,319,454
0,1667,319,456
0,1675,319,457
0,1683,319,458
0,1691,319,459
0,1699,319,460
0,1707,319,461
0,1715,319,462
0,1723,319,463
0,1731,319,464
0,1739,319,465
0,1747,318,466
0,1755,317,468
0,1763,317,468
0,1771,317,469
0,1787,317,469
0,1940,317,469
0,1948,317,468
0,1956,317,467
0,1964,317,462
0,1972,317,458
0,1979,317,450
0,1987,317,437
0,1995,317,427
0,2003,317,418
0,2011,316,406
0,2019,315,398
0,2027,313,390
0,2035,311,383
0,2045,309,378
0,2051,308,374
0,2059,306,369
0,2067,305,367
0,2075,304,365
0,2083,303,363
0,2091,303,361
0,2099,303,360
0,2107,303,359
0,2115,303,359
0,2123,303,358
0,2131,303,358
0,2139,303,357
0,2155,303,357
0,2211,303,356
0,2235,303,355
0,2251,304,355
0,2259,304,355
0,2307,304,356
0,2315,304,358
0,2323,304,360
0,2331,304,367
0,2339,303,375
0,2347,302,383
0,2355,301,397
0,2363,301,405
0,2371,301,414
0,2379,300,425
0,2387,300,432
0,2395,300,438
0,2403,300,445
0,2411,299,447
0,2419,299,452
0,2427,298,455
0,2435,298,458
0,2443,298,461
0,2451,297,463
0,2459,296,464
0,2467,296,466
0,2475,295,468
0,2483,295,468
0,2492,294,470
0,2500,294,471
0,2508,294,471
0,2516,293,472
0,2524,292,473
0,2532,292,474
0,2540,292,475
0,2548,292,476
0,2556,291,477
0,2564,291,478
0,2572,291,478
0,2580,291,479
0,2588,291,479
0,2596,291,480
0,2620,290,480
0,2763,290,480
0,2771,290,480
0,2779,290,479
0,2787,290,478
0,2795,290,477
0,2803,290,477
0,2811,291,475
0,2819,291,474
0,2827,291,474
0,2835,291,473
0,2843,291,472
0,2867,291,472
0,4515,291,472
0,4523,291,472
0,4531,291,473
0,4539,291,474
0,4547,291,475
0,4555,292,479
0,4563,292,483
0,4571,293,488
0,4579,296,496
0,4587,297,502
0,4595,298,507
0,4603,300,516
0,4611,301,521
0,4619,301,525
0,4636,303,532
0,4637,304,536
0,4643,305,539
0,4651,307,543
0,4659,307,545
0,4667,307,547
0,4676,307,550
0,4684,307,551
0,4692,307,552
0,4700,307,553
0,4708,307,555
0,4716,307,556
0,4724,307,557
0,4732,307,559
0,4740,307,560
0,4748,307,561
0,4756,307,562
0,4764,307,562
0,4772,307,564
0,4780,307,564
0,4788,307,566
0,4796,307,567
0,4804,307,567
0,4828,307,568
0,4979,307,568
