index,millis,x,y
0,0,709,836
0,1458,709,837
0,3050,709,837
0,3058,710,837
0,3066,712,834
0,3074,715,829
0,3082,720,823
0,3090,728,810
0,3098,735,799
0,3106,739,789
0,3114,745,773
0,3122,746,764
0,3130,746,754
0,3138,743,747
0,3146,742,746
0,3458,742,744
0,3466,743,744
0,3474,744,743
0,3482,746,742
0,3490,747,742
0,3498,750,742
0,3506,755,741
0,3514,759,740
0,3522,766,739
0,3530,772,738
0,3538,777,737
0,3546,784,736
0,3554,796,735
0,3562,806,734
0,3570,815,733
0,3578,831,733
0,3586,843,733
0,3594,855,733
0,3602,873,733
0,3610,885,733
0,3618,893,733
0,3626,905,733
0,3633,912,733
0,3641,916,733
0,3649,921,733
0,3657,923,733
0,3665,925,733
0,3673,925,733
0,4682,925,733
