index,millis,x,y
0,0,7,787
0,1,9,787
0,1,15,788
0,1,23,792
0,1,41,797
0,1,58,803
0,1,77,809
0,1,109,817
0,7,131,821
0,15,154,826
0,23,189,833
0,31,212,836
0,39,234,836
0,47,270,834
0,55,296,830
0,63,326,820
0,71,379,797
0,79,412,784
0,87,446,766
0,95,495,738
0,103,523,715
0,116,549,691
0,119,581,654
0,127,599,632
0,135,613,614
0,143,627,593
0,151,633,583
0,159,636,576
0,167,639,569
0,175,639,567
0,472,639,566
0,488,639,564
0,496,638,562
0,504,637,561
0,512,635,558
0,520,634,556
0,528,631,552
0,536,628,549
0,544,626,546
0,552,625,545
0,560,623,543
0,568,621,541
0,576,621,541
0,584,619,541
0,600,619,540
0,2127,617,540
0,2135,610,552
0,2143,601,568
0,2151,588,591
0,2159,561,634
0,2167,540,664
0,2175,518,699
0,2183,480,751
0,2191,459,784
0,2199,433,814
0,2207,405,850
0,2215,390,870
0,2223,380,884
0,2231,369,900
0,2239,362,908
0,2248,355,914
0,2256,345,921
0,2264,339,925
0,2272,331,928
0,2280,321,930
0,2288,315,932
0,2296,312,932
0,2304,309,932
0,2312,307,932
0,2320,307,932
0,2328,306,932
0,2336,305,934
0,2344,304,935
0,2352,303,936
0,2360,302,937
0,2368,300,941
0,2376,296,944
0,2384,294,948
0,2392,292,951
0,2400,289,958
0,2408,286,962
0,2416,284,965
0,2424,281,971
0,2432,280,974
0,2440,278,979
0,2448,274,985
0,2456,272,988
0,2464,270,991
0,2472,268,997
0,2480,265,1001
0,2488,264,1004
0,2496,259,1011
0,2504,257,1016
0,2512,253,1021
0,2520,249,1028
0,2528,246,1031
0,2536,243,1036
0,2544,238,1041
0,2552,236,1043
0,2560,232,1046
0,2568,230,1048
0,2576,227,1052
0,2584,225,1053
0,2591,223,1056
0,2599,222,1057
0,2607,221,1058
0,2615,221,1060
0,2623,220,1060
0,2631,220,1061
0,2639,220,1061
0,2647,219,1061
0,2655,218,1062
0,2664,217,1062
0,2680,217,1063
0,2688,216,1063
0,2696,216,1063
0,2704,215,1064
0,2720,214,1064
0,2736,214,1064
0,2752,213,1064
0,2760,212,1064
0,2768,211,1064
0,2776,211,1064
0,2783,210,1064
0,2791,210,1064
0,2799,209,1063
0,2823,209,1063
0,2863,209,1063
