index,millis,x,y
0,0,483,476
0,1,482,476
0,1560,482,476
0,1568,484,476
0,1576,488,476
0,1584,492,477
0,1592,496,477
0,1600,502,478
0,1608,505,480
0,1616,510,480
0,1624,513,482
0,1632,513,482
0,1648,513,483
0,1656,513,483
0,1664,511,483
0,1672,507,487
0,1680,506,489
0,1688,506,492
0,1696,506,497
0,1704,507,500
0,1712,509,502
0,1720,513,504
0,1728,516,506
0,1736,521,508
0,1744,528,509
0,1752,541,510
0,1760,550,510
0,1768,564,509
0,1776,571,506
0,2089,571,506
0,2097,571,506
0,2105,568,504
0,2113,562,502
0,2121,560,501
0,2129,557,499
0,2137,551,496
0,2145,549,494
0,2153,548,492
0,2161,546,490
0,2169,546,490
0,2177,545,488
0,2185,543,486
0,2193,542,484
0,2201,541,482
0,2209,539,477
0,2217,538,475
0,2225,538,472
0,2233,538,470
0,2241,538,470
0,2521,538,470
0,2529,540,470
0,2537,542,471
0,2545,548,475
0,2553,552,478
0,2561,557,482
0,2569,563,488
0,2577,568,492
0,2585,572,494
0,2593,575,497
0,2601,576,497
0,2617,576,497
0,2625,574,497
0,2633,573,495
0,2897,573,495
0,2905,574,495
0,2913,575,494
0,2921,576,494
0,2929,577,494
0,2937,580,494
0,3056,580,493
0,3064,580,492
0,3073,580,491
0,3080,580,490
0,3304,580,490
0,7944,580,491
0,7952,581,494
0,7960,585,499
0,7968,593,525
0,7976,600,554
0,7984,605,588
0,7992,611,646
0,8000,611,684
0,8008,611,725
0,8016,611,779
0,8031,611,811
0,8033,611,836
0,8041,611,863
0,8049,611,875
0,8057,612,886
0,8065,615,897
0,8073,616,905
0,8081,618,912
0,8089,622,919
0,8097,623,924
0,8105,623,928
0,8113,623,932
0,8121,623,934
0,8129,623,936
0,8137,623,938
0,8145,623,941
0,8153,623,943
0,8161,622,945
0,8169,621,947
0,8177,621,949
0,8185,620,953
0,8193,619,958
0,8201,619,963
0,8209,618,969
0,8217,618,977
0,8225,618,982
0,8233,619,988
0,8241,619,992
0,8249,620,995
0,8257,621,1000
0,8265,622,1001
0,8273,623,1003
0,8281,626,1006
0,8289,628,1008
0,8297,630,1010
0,8305,633,1013
0,8313,634,1014
0,8321,637,1016
0,8329,638,1018
0,8337,641,1022
0,8345,641,1024
0,8353,641,1027
0,8361,642,1030
0,8369,642,1033
0,8377,642,1035
0,8385,642,1038
0,8393,642,1040
0,8401,642,1042
0,8409,642,1044
0,8417,642,1045
0,8425,642,1046
0,8433,641,1047
0,8441,640,1049
0,8449,639,1049
0,8457,637,1051
0,8465,636,1051
0,8473,635,1052
0,8481,631,1053
0,8489,630,1055
0,8497,628,1056
0,8505,625,1057
0,8513,622,1058
0,8521,621,1059
0,8529,619,1060
0,8537,617,1062
0,8545,617,1062
0,8553,616,1063
0,8561,616,1063
0,8569,615,1064
0,8577,614,1064
0,8585,614,1064
0,8593,613,1065
0,8633,613,1065
