index,millis,x,y
0,0,582,511
0,574,582,512
0,590,582,512
0,638,582,512
0,646,582,512
0,654,579,512
0,662,575,512
0,670,568,508
0,678,554,496
0,686,540,486
0,694,523,474
0,702,487,443
0,710,462,423
0,723,434,400
0,726,388,368
0,734,360,345
0,742,334,325
0,750,293,294
0,758,271,278
0,766,251,263
0,774,227,245
0,782,215,237
0,790,207,231
0,798,198,226
0,806,195,223
0,814,191,222
0,822,188,219
0,830,186,218
0,838,183,215
0,846,181,213
0,854,179,211
0,862,177,209
0,870,175,207
0,878,174,207
0,886,173,205
0,894,173,205
0,902,172,204
0,910,171,203
0,918,169,201
0,926,168,201
0,934,168,200
0,942,167,199
0,958,166,197
0,966,165,196
0,974,164,195
0,982,164,194
0,990,163,193
0,998,161,191
0,1006,161,191
0,1014,159,190
0,1022,158,189
0,1030,157,189
0,1038,156,189
0,1046,155,188
0,1054,154,188
0,1062,153,188
0,1070,152,188
0,1078,151,188
0,1086,151,188
0,1094,149,188
0,1102,149,188
0,1110,148,188
0,1118,148,188
0,1126,147,188
0,1134,147,188
0,1142,145,188
0,1150,145,188
0,1158,144,188
0,1167,143,188
0,1175,142,188
0,1199,142,188
0,1287,141,188
0,1295,141,188
0,1303,140,188
0,1319,140,188
0,1327,139,188
0,1335,138,188
0,1343,138,188
0,1351,137,188
0,1359,137,188
0,1375,136,188
0,1383,136,188
0,1502,136,188
