index,millis,x,y
0,0,505,543
0,770,507,543
0,778,514,545
0,786,519,545
0,794,523,545
0,802,524,545
0,810,524,545
0,842,523,545
0,850,521,545
0,858,519,546
0,866,519,546
0,914,519,546
0,922,519,547
0,930,519,548
0,938,520,548
0,946,521,548
0,954,522,548
0,962,524,548
0,970,524,548
0,978,525,548
0,1026,525,548
0,1042,526,548
0,1058,527,549
0,1074,527,550
0,1082,527,551
0,1098,528,551
0,1130,528,552
0,1138,528,552
0,1146,527,553
0,1154,522,554
0,1162,516,556
0,1169,510,558
0,1177,503,561
0,1185,499,562
0,1193,495,564
0,1201,491,566
0,1209,488,567
0,1217,487,567
0,1225,486,567
0,1234,484,567
0,1346,484,567
0,1370,484,567
0,1378,484,566
0,1394,484,566
0,1402,483,564
0,1418,483,564
0,1426,483,564
0,1434,483,563
0,1442,483,562
0,1450,483,562
0,1458,484,561
0,1466,484,560
0,1474,487,558
0,1482,488,558
0,1490,488,557
0,1498,490,557
0,1506,491,557
0,1514,492,556
0,1530,492,556
0,1594,492,556
