index,millis,x,y
0,0,262,360
0,0,261,360
0,0,260,361
0,3,259,361
0,11,256,361
0,19,255,361
0,27,255,361
0,35,253,361
0,76,253,361
0,91,253,362
0,107,255,362
0,115,255,363
0,123,256,363
0,131,256,364
0,139,257,365
0,147,258,366
0,155,258,367
0,163,260,369
0,171,260,371
0,179,260,374
0,187,260,377
0,195,260,381
0,203,260,384
0,211,260,390
0,219,260,395
0,227,260,398
0,235,259,406
0,243,258,410
0,251,257,413
0,259,256,417
0,267,255,418
0,275,255,420
0,283,255,421
0,291,255,422
0,298,255,423
0,306,255,424
0,314,255,425
0,322,255,427
0,331,255,428
0,339,256,430
0,347,256,431
0,355,256,433
0,363,257,435
0,371,257,436
0,379,257,437
0,387,258,439
0,395,259,441
0,403,261,444
0,411,265,447
0,419,270,453
0,427,280,459
0,435,288,465
0,443,296,470
0,451,308,477
0,459,317,480
0,467,325,484
0,475,336,488
0,483,342,490
0,491,345,490
0,499,349,491
0,507,351,491
0,515,351,491
0,523,352,491
0,531,352,491
0,547,352,491
0,555,352,491
0,563,352,490
0,571,351,489
0,579,350,488
0,587,350,487
0,595,350,486
0,611,350,486
0,843,349,484
0,851,349,484
0,859,349,484
0,867,350,484
0,875,352,484
0,883,354,484
0,891,357,484
0,899,360,484
0,907,362,484
0,915,365,484
0,923,366,484
0,931,366,484
0,1051,366,484
