index,millis,x,y
0,0,157,648
0,3069,325,648
0,3101,325,648
0,3109,324,648
0,3124,323,648
0,3132,321,647
0,3140,321,647
0,3148,320,646
0,3156,318,646
0,3165,316,645
0,3173,315,645
0,3181,314,644
0,3189,311,644
0,3197,310,644
0,3205,309,643
0,3213,307,643
0,3221,306,642
0,3229,303,642
0,3237,300,641
0,3245,299,641
0,3253,296,641
0,3261,294,641
0,3269,291,640
0,3277,289,640
0,3285,287,640
0,3293,285,640
0,3301,284,640
0,3309,281,640
0,3317,279,640
0,3325,277,640
0,3333,274,640
0,3341,272,640
0,3349,271,640
0,3357,268,640
0,3365,266,640
0,3373,264,640
0,3381,261,640
0,3389,260,640
0,3397,259,640
0,3405,258,640
0,3413,255,640
0,3421,255,640
0,3429,253,639
0,3437,251,639
0,3445,249,639
0,3453,248,638
0,3461,247,637
0,3469,246,637
0,3477,245,636
0,3485,243,635
0,3493,243,635
0,3501,242,634
0,3509,241,634
0,3517,240,633
0,3525,238,632
0,3533,236,630
0,3541,235,629
0,3549,233,629
0,3557,231,628
0,3565,229,627
0,3573,227,627
0,3581,225,625
0,3589,224,625
0,3597,222,625
0,3605,220,624
0,3612,219,622
0,3620,216,622
0,3628,215,621
0,3636,214,621
0,3644,213,620
0,3652,212,620
0,3660,211,619
0,3668,209,618
0,3677,208,618
0,3685,207,617
0,3693,204,616
0,3701,202,615
0,3709,201,615
0,3717,199,613
0,3725,197,613
0,3733,196,613
0,3741,194,613
0,3749,192,613
0,3757,191,613
0,3765,189,612
0,3773,188,612
0,3781,187,612
0,3789,185,611
0,3797,185,611
0,3804,184,611
0,3812,183,611
0,3828,182,611
0,4004,182,611
