index,millis,x,y
0,0,590,434
0,1,589,436
0,1,587,436
0,1,587,437
0,6,587,437
0,14,586,438
0,38,586,438
0,287,586,439
0,942,586,439
0,950,585,439
0,958,584,439
0,966,583,440
0,974,581,440
0,982,580,441
0,990,576,444
0,998,573,445
0,1006,569,449
0,1014,564,455
0,1022,561,459
0,1030,557,463
0,1038,553,472
0,1046,551,476
0,1054,550,481
0,1062,550,484
0,1070,550,484
0,1374,549,484
0,1382,549,484
0,1398,548,486
0,1430,548,487
0,1471,548,487
0,1487,548,488
0,1503,547,488
0,1511,547,488
0,1519,546,489
0,1527,545,489
0,1535,545,489
0,1543,544,490
0,1559,544,490
0,1583,543,491
0,1591,543,491
0,1607,542,491
0,1615,541,491
0,1623,540,492
0,1631,539,492
0,1639,538,492
0,1647,537,493
0,1655,536,494
0,1663,534,495
0,1671,532,496
0,1679,531,498
0,1687,527,501
0,1695,525,504
0,1703,522,507
0,1711,520,512
0,1719,517,515
0,1727,515,518
0,1735,514,524
0,1743,514,526
0,1751,514,528
0,1759,514,529
0,2015,513,529
0,2047,513,529
0,2079,513,529
0,2095,512,529
0,2127,512,529
0,2143,512,529
0,2151,511,531
0,2159,511,531
0,2167,510,532
0,2175,509,534
0,2183,509,534
0,2191,509,536
0,2199,509,537
0,2207,507,538
0,2215,507,540
0,2223,507,541
0,2230,507,542
0,2239,507,544
0,2247,507,545
0,2255,507,546
0,2263,507,547
0,2270,507,549
0,2278,507,550
0,2286,509,552
0,2294,510,553
0,2302,511,554
0,2310,512,556
0,2318,513,557
0,2326,515,558
0,2334,516,558
0,2342,519,559
0,2350,521,560
0,2358,522,560
0,2366,524,561
0,2374,525,561
0,2382,527,561
0,2390,529,561
0,2398,529,561
0,2406,531,561
0,2414,531,561
0,2422,532,560
0,2430,532,560
0,2446,533,560
0,2470,533,560
0,2487,534,559
0,2503,535,559
0,2511,535,559
0,2519,536,559
0,2527,536,559
0,2535,537,559
0,2543,538,558
0,2551,539,557
0,2559,540,557
0,2567,541,557
0,2575,542,556
0,2583,544,556
0,2591,544,556
0,2599,546,555
0,2606,547,554
0,2614,548,554
0,2623,549,554
0,2631,549,554
0,2639,550,554
0,2647,551,554
0,2663,551,554
0,2687,552,553
0,2854,552,553
0,2870,552,553
0,2879,552,554
0,2895,552,554
0,2903,551,555
0,2919,550,555
0,2935,550,556
0,3262,550,556
0,3286,550,556
0,3550,549,556
0,3566,549,556
0,3574,548,557
0,3590,548,557
0,3598,547,557
0,3630,546,558
0,3951,546,558
0,3975,546,558
0,3999,546,557
0,4334,546,557
0,4374,546,557
0,4895,546,557
0,4935,546,557
0,4951,547,557
0,4958,547,557
0,4982,548,556
0,4998,548,556
0,5071,548,556
