index,millis,x,y
0,0,215,1060
0,1,216,1060
0,1,217,1060
0,1,219,1061
0,3,220,1062
0,11,221,1062
0,19,221,1062
0,51,222,1062
0,67,222,1062
0,99,223,1062
0,139,223,1062
0,147,224,1062
0,155,225,1062
0,163,226,1062
0,172,226,1061
0,180,228,1060
0,188,228,1059
0,196,229,1058
0,204,232,1055
0,211,234,1052
0,219,237,1048
0,227,242,1040
0,235,248,1033
0,243,251,1024
0,251,262,1009
0,259,269,998
0,267,275,987
0,275,286,966
0,283,296,950
0,291,305,935
0,299,321,903
0,307,332,877
0,315,341,855
0,323,356,816
0,331,365,788
0,339,374,766
0,348,385,735
0,355,391,721
0,363,394,710
0,371,399,694
0,379,401,684
0,387,402,676
0,395,404,667
0,403,404,660
0,411,405,656
0,419,405,650
0,427,405,649
0,564,405,649
0,572,405,649
0,580,403,649
0,588,401,651
0,596,401,652
0,604,401,653
0,620,401,653
0,628,401,652
0,636,402,647
0,644,405,640
0,652,409,632
0,660,417,615
0,667,419,610
0,675,419,610
0,1027,419,610
0,1035,419,608
0,1043,419,607
0,1051,420,605
0,1059,420,604
0,1067,420,602
0,1075,420,601
0,1083,420,600
0,1091,420,598
0,1099,420,597
0,1107,420,596
0,1115,420,595
0,1123,420,593
0,1131,420,592
0,1139,420,591
0,1147,420,590
0,1155,420,590
0,1220,420,589
0,1587,420,588
0,1603,420,587
0,1611,420,587
0,1619,420,585
0,1627,420,585
0,1635,420,584
0,1643,421,583
0,1651,421,583
0,1659,423,582
0,1667,424,582
0,1675,424,581
0,1683,424,580
0,1691,425,579
0,1707,426,578
0,1715,426,578
0,1724,427,578
0,1732,427,577
0,1740,428,576
0,1748,428,576
0,1756,429,575
0,1763,430,574
0,1771,430,574
0,1779,431,572
0,1787,431,572
0,1795,432,571
0,1803,433,570
0,1819,433,569
0,1843,433,569
0,1851,433,569
0,1859,432,569
0,1867,432,569
0,1875,431,569
0,1883,430,570
0,1891,430,571
0,1899,427,574
0,1907,425,578
0,1915,422,584
0,1923,415,595
0,1931,409,606
0,1939,404,618
0,1947,391,641
0,1955,381,659
0,1963,372,675
0,1971,355,705
0,1979,341,724
0,1987,334,739
0,1995,318,760
0,2003,310,771
0,2011,305,779
0,2019,298,787
0,2027,296,791
0,2035,294,793
0,2043,293,795
0,2051,293,796
0,2067,292,796
0,2475,292,796
0,2483,292,796
0,2491,295,796
0,2499,299,796
0,2507,311,796
0,2515,322,796
0,2523,337,793
0,2531,373,788
0,2539,400,783
0,2547,429,775
0,2555,481,757
0,2563,523,742
0,2571,562,725
0,2579,625,696
0,2587,673,672
0,2595,725,650
0,2603,802,617
0,2611,856,599
0,2619,910,583
0,2627,991,563
0,2635,1047,551
0,2643,1100,541
0,2651,1170,526
0,2659,1212,521
0,2667,1246,516
0,2675,1288,510
0,2683,1308,508
0,2691,1322,505
0,2699,1342,504
0,2707,1352,503
0,2715,1358,503
0,2723,1368,502
0,2731,1372,502
0,2739,1375,501
0,2747,1378,501
0,2755,1380,501
0,2763,1381,500
0,2772,1381,499
0,2780,1382,499
0,2843,1382,499
0,2851,1382,498
0,2859,1383,498
0,2867,1383,497
0,2971,1383,497
