index,millis,x,y
0,0,134,648
0,1313,163,646
0,1361,163,646
0,1369,163,645
0,1377,163,645
0,1385,163,643
0,1393,163,643
0,1401,163,642
0,1417,163,641
0,1425,163,641
0,1433,163,639
0,1441,163,639
0,1481,163,638
0,1497,163,638
0,1521,162,638
0,1553,162,638
0,1561,169,638
0,1569,178,639
0,1577,204,646
0,1585,225,652
0,1593,249,660
0,1601,283,670
0,1609,302,676
0,1617,321,681
0,1625,350,688
0,1633,369,692
0,1641,384,694
0,1649,407,697
0,1657,419,698
0,1665,430,698
0,1673,441,698
0,1681,442,698
0,1866,441,695
0,1874,440,691
0,1882,439,688
0,1890,439,687
0,1898,439,686
0,1906,440,686
0,1914,445,687
0,1922,451,690
0,1930,459,697
0,1938,473,708
0,1946,486,720
0,1954,498,732
0,1962,517,752
0,1970,530,765
0,1978,541,777
0,1986,552,796
0,1994,560,805
0,2002,565,813
0,2010,573,823
0,2018,577,828
0,2038,580,832
0,2038,583,834
0,2041,586,836
0,2050,587,836
0,2057,587,837
0,2073,588,837
0,2249,588,839
0,2257,588,840
0,2265,588,841
0,2273,588,843
0,2281,589,845
0,2289,589,846
0,2297,590,849
0,2305,590,850
0,2313,590,852
0,2321,591,852
0,2329,591,853
0,2337,591,854
0,2353,591,855
0,2745,591,855
